"id;""timestamp"";""nsfrac"";""the_geom"";""longitude"";""latitude"";""height"";""amplitude"";""lsum"";""type"";""stationmax"";""station1"";""station2"";""station3"";""station4"";""station5"";""station6"";""station7"";""station8"";""qres"";""flash_id"";""cell_id"""
"1149981;""2018-07-20 18:20:36.977265+00"";""7"";""0101000020E61000000000002053F9544000000020C7CA3740"";""83.8957"";""23.7921"";""0"";""-27"";""2.133"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663793"";"""""
"1149982;""2018-07-20 18:20:37.072297+00"";""0"";""0101000020E6100000000000607FF954400000004092CB3740"";""83.8984"";""23.7952"";""0"";""-26"";""2.505"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663793"";"""""
"1149983;""2018-07-20 18:20:37.136384+00"";""9"";""0101000020E6100000000000A05EF95440000000C0BFCC3740"";""83.8964"";""23.7998"";""0"";""-20.5"";""2.348"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663793"";"""""
"1149984;""2018-07-20 18:20:37.464987+00"";""7"";""0101000020E6100000000000C0DCF9544000000000F0E63740"";""83.9041"";""23.9021"";""0"";""15.5"";""3.288"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663794"";"""""
"1149985;""2018-07-20 18:20:37.713863+00"";""3"";""0101000020E610000000000020EBAE5440000000401A203640"";""82.7331"";""22.1254"";""0"";""-57.2"";""3.417"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663795"";"""""
"1149986;""2018-07-20 18:20:37.738128+00"";""2"";""0101000020E6100000000000605BB1544000000020EB323640"";""82.7712"";""22.1989"";""0"";""-82.1"";""3.045"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663795"";"""""
"1149987;""2018-07-20 18:20:39.816823+00"";""6"";""0101000020E6100000000000E0F2B35440000000C0C8263640"";""82.8117"";""22.1515"";""0"";""-37.9"";""3.5"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663796"";"""""
"1149988;""2018-07-20 18:20:41.142446+00"";""3"";""0101000020E6100000000000E0D9FC544000000080EBD13A40"";""83.9508"";""26.82"";""0"";""-6"";""1.029"";""1"";""5"";""4"";""6"";""8"";""3"";""9"";""0"";""0"";""0"";""0"";""663797"";"""""
"1149990;""2018-07-20 18:20:42.853049+00"";""1"";""0101000020E6100000000000A0A9F654400000008097DE3740"";""83.8541"";""23.8695"";""0"";""-61.5"";""1.766"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663799"";"""""
"1149991;""2018-07-20 18:20:42.910427+00"";""2"";""0101000020E610000000000000E7B8544000000060A3213640"";""82.8891"";""22.1314"";""0"";""40.3"";""3.54"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663800"";"""""
"1149992;""2018-07-20 18:20:43.273665+00"";""0"";""0101000020E6100000000000008FBB544000000020A7283640"";""82.9306"";""22.1588"";""0"";""31.7"";""3.278"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663800"";"""""
"1149993;""2018-07-20 18:20:43.462246+00"";""4"";""0101000020E610000000000000E0B55440000000E06A1B3640"";""82.8418"";""22.1071"";""0"";""30.2"";""3.376"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663800"";"""""
"1149994;""2018-07-20 18:20:43.875441+00"";""1"";""0101000020E6100000000000E044F8544000000080718B3940"";""83.8792"";""25.5447"";""0"";""-8.1"";""1.286"";""1"";""5"";""4"";""6"";""3"";""8"";""9"";""0"";""0"";""0"";""0"";""663801"";"""""
"1149995;""2018-07-20 18:20:44.125669+00"";""6"";""0101000020E610000000000000E0C95440000000605F073B40"";""83.1543"";""27.0288"";""0"";""8"";""0.433"";""1"";""5"";""4"";""6"";""8"";""9"";""3"";""0"";""0"";""0"";""0"";""663802"";"""""
"1149996;""2018-07-20 18:20:44.33444+00"";""0"";""0101000020E6100000000000A0B4BF544000000040701E3B40"";""82.9954"";""27.1189"";""0"";""-10.9"";""0.28"";""1"";""5"";""4"";""6"";""8"";""9"";""3"";""0"";""0"";""0"";""0"";""663803"";"""""
"1149997;""2018-07-20 18:20:45.169142+00"";""2"";""0101000020E610000000000020D2AF5440000000C072283640"";""82.7472"";""22.158"";""0"";""-45.5"";""3.62"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663804"";"""""
"1149998;""2018-07-20 18:20:45.646149+00"";""7"";""0101000020E61000000000002061AF544000000080631D3640"";""82.7403"";""22.1148"";""0"";""-74.2"";""3.223"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663804"";"""""
"1149999;""2018-07-20 18:20:45.859646+00"";""9"";""0101000020E6100000000000E09C15554000000060DA9B3740"";""84.3377"";""23.6088"";""0"";""30.1"";""1.831"";""1"";""5"";""3"";""4"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663805"";"""""
"1150000;""2018-07-20 18:20:46.814268+00"";""6"";""0101000020E610000000000040A4B3544000000040E63E3640"";""82.8069"";""22.2457"";""0"";""-24.4"";""3.115"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663806"";"""""
"1150002;""2018-07-20 18:20:47.404135+00"";""8"";""0101000020E610000000000040E6AE544000000020A0193640"";""82.7328"";""22.1001"";""0"";""-64.6"";""3.101"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663807"";"""""
"1150003;""2018-07-20 18:20:47.577237+00"";""1"";""0101000020E6100000000000E01BFC5440000000E02DC03A40"";""83.9392"";""26.7507"";""0"";""7.9"";""0.888"";""1"";""5"";""4"";""6"";""8"";""3"";""9"";""0"";""0"";""0"";""0"";""663808"";"""""
"1150004;""2018-07-20 18:20:47.875178+00"";""0"";""0101000020E61000000000008068B15440000000E05A323640"";""82.772"";""22.1967"";""0"";""-61.6"";""3.356"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663809"";"""""
"1150005;""2018-07-20 18:20:48.057968+00"";""6"";""0101000020E610000000000020EDAD54400000002038173640"";""82.7176"";""22.0907"";""0"";""-43.8"";""3.335"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663810"";"""""
"1150006;""2018-07-20 18:20:48.392812+00"";""3"";""0101000020E610000000000060D5135540000000E095923740"";""84.3099"";""23.5726"";""0"";""21.8"";""1.92"";""1"";""5"";""3"";""4"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663811"";"""""
"1150007;""2018-07-20 18:20:48.906979+00"";""4"";""0101000020E61000000000004077AD544000000000AC2C3640"";""82.7104"";""22.1745"";""0"";""-53.2"";""3.006"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663812"";"""""
"1150008;""2018-07-20 18:20:49.009125+00"";""3"";""0101000020E610000000000080DBFC544000000000A3F23740"";""83.9509"";""23.9478"";""0"";""16.2"";""2.242"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663813"";"""""
"1150009;""2018-07-20 18:20:57.041886+00"";""7"";""0101000020E6100000000000401CAF5440000000200F2B3640"";""82.7361"";""22.1682"";""0"";""-56.4"";""3.272"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663814"";"""""
"1150010;""2018-07-20 18:20:58.792407+00"";""3"";""0101000020E6100000000000C0FEB6544000000020A7183640"";""82.8593"";""22.0963"";""0"";""-26.2"";""3.467"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663815"";"""""
"1150011;""2018-07-20 18:20:59.900106+00"";""4"";""0101000020E61000000000006066B65440000000A02A383640"";""82.85"";""22.2194"";""0"";""25.3"";""3.629"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663816"";"""""
"1150012;""2018-07-20 18:21:00.856792+00"";""6"";""0101000020E61000000000000019FB5440000000C00EDC3740"";""83.9234"";""23.8596"";""0"";""-40.1"";""1.58"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663817"";"""""
"1150015;""2018-07-20 18:21:01.314876+00"";""5"";""0101000020E61000000000004033FB544000000040A6DA3740"";""83.925"";""23.8541"";""0"";""-24.4"";""1.453"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663817"";"""""
"1150014;""2018-07-20 18:21:01.29908+00"";""5"";""0101000020E6100000000000A0BBAE5440000000A033223640"";""82.7302"";""22.1336"";""0"";""-41.7"";""3.441"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663818"";"""""
"1150016;""2018-07-20 18:21:01.531258+00"";""3"";""0101000020E6100000000000A094B15440000000C07F283640"";""82.7747"";""22.1582"";""0"";""-22.4"";""4.054"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663818"";"""""
"1150017;""2018-07-20 18:21:01.662023+00"";""2"";""0101000020E6100000000000E09AF65440000000607FF93740"";""83.8532"";""23.9746"";""0"";""-14.9"";""1.975"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663819"";"""""
"1150019;""2018-07-20 18:21:02.148752+00"";""8"";""0101000020E610000000000040D1F5544000000080BEDF3740"";""83.8409"";""23.874"";""0"";""-63.3"";""1.713"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663820"";"""""
"1150018;""2018-07-20 18:21:02.041755+00"";""3"";""0101000020E6100000000000E01DB354400000000024283640"";""82.7987"";""22.1568"";""0"";""-48.7"";""3.408"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663821"";"""""
"1150020;""2018-07-20 18:21:02.160617+00"";""3"";""0101000020E61000000000002028B65440000000C0A6293640"";""82.8462"";""22.1627"";""0"";""26.4"";""2.8"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663821"";"""""
"1150021;""2018-07-20 18:21:02.388994+00"";""6"";""0101000020E61000000000002043B454400000008031273640"";""82.8166"";""22.1531"";""0"";""-51.2"";""3.478"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663821"";"""""
"1150022;""2018-07-20 18:21:03.015304+00"";""0"";""0101000020E6100000000000E056B8544000000000914E3640"";""82.8803"";""22.3069"";""0"";""-19.7"";""4.556"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663822"";"""""
"1150023;""2018-07-20 18:21:03.971282+00"";""8"";""0101000020E610000000000080F4135540000000606F903740"";""84.3118"";""23.5642"";""0"";""-14"";""0.798"";""1"";""5"";""3"";""4"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663823"";"""""
"1150025;""2018-07-20 18:21:05.820425+00"";""4"";""0101000020E6100000000000C05DC354400000002075123B40"";""83.0526"";""27.0721"";""0"";""-14.4"";""0.28"";""1"";""5"";""4"";""6"";""8"";""9"";""3"";""0"";""0"";""0"";""0"";""663825"";"""""
"1150026;""2018-07-20 18:21:06.199432+00"";""5"";""0101000020E61000000000000046F554400000006020E13740"";""83.8324"";""23.8794"";""0"";""-84.7"";""1.783"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663826"";"""""
"1150027;""2018-07-20 18:21:06.429274+00"";""5"";""0101000020E6100000000000602BAE5440000000E06F2F3640"";""82.7214"";""22.1853"";""0"";""-63.2"";""2.952"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663827"";"""""
"1150028;""2018-07-20 18:21:06.449818+00"";""9"";""0101000020E61000000000002018B154400000008026323640"";""82.7671"";""22.1959"";""0"";""-47"";""3.091"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663827"";"""""
"1150029;""2018-07-20 18:21:06.460282+00"";""8"";""0101000020E61000000000008024B354400000006086283640"";""82.7991"";""22.1583"";""0"";""-41.3"";""3.268"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663827"";"""""
"1150030;""2018-07-20 18:21:07.193356+00"";""1"";""0101000020E610000000000060DEB5544000000040F1133640"";""82.8417"";""22.0779"";""0"";""35"";""3.217"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663828"";"""""
"1150031;""2018-07-20 18:21:08.688743+00"";""1"";""0101000020E6100000000000A0BBF654400000004077DD3740"";""83.8552"";""23.8651"";""0"";""-64.8"";""1.797"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663829"";"""""
"1150032;""2018-07-20 18:21:10.171615+00"";""3"";""0101000020E610000000000040D1AD544000000080AE163640"";""82.7159"";""22.0886"";""0"";""-47.7"";""3.288"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663830"";"""""
"1150033;""2018-07-20 18:21:12.746803+00"";""3"";""0101000020E6100000000000A0B4135540000000A011B53740"";""84.3079"";""23.7073"";""0"";""-21.2"";""2.365"";""1"";""5"";""3"";""4"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663831"";"""""
"1150034;""2018-07-20 18:21:13.245237+00"";""8"";""0101000020E610000000000020BB135540000000E0A7B63740"";""84.3083"";""23.7135"";""0"";""-23.6"";""2.908"";""1"";""5"";""3"";""4"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663831"";"""""
"1150035;""2018-07-20 18:21:14.007086+00"";""3"";""0101000020E6100000000000804AB254400000004067243640"";""82.7858"";""22.1422"";""0"";""-31.5"";""3.716"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663832"";"""""
"1150037;""2018-07-20 18:21:14.825846+00"";""4"";""0101000020E6100000000000E05AAE544000000040C8173640"";""82.7243"";""22.0929"";""0"";""-58.3"";""3.497"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663833"";"""""
"1150038;""2018-07-20 18:21:15.906801+00"";""0"";""0101000020E6100000000000A033F6544000000020D9DE3740"";""83.8469"";""23.8705"";""0"";""-74.6"";""1.802"";""1"";""5"";""4"";""3"";""6"";""8"";""9"";""0"";""0"";""0"";""0"";""663834"";"""""
"1150039;""2018-07-20 18:21:16.588921+00"";""8"";""0101000020E6100000000000C0A6F954400000002038F73940"";""83.9008"";""25.9657"";""0"";""8.8"";""0.926"";""1"";""5"";""4"";""6"";""3"";""8"";""9"";""0"";""0"";""0"";""0"";""663835"";"""""
